ad_id,xyz_campaign_id,fb_campaign_id,age,gender,interest,impressions,clicks,spent,total_conversion,approved_conversion,ctr,conversion_rate,cpa,roas
1121613,1178,144626,45-49,M,19,309823,60,103.3899996,4,4,0.00019365896011593717,0.06666666666666667,25.8474999,0.03868846131613681
1121615,1178,144626,45-49,M,19,327227,65,116.5599996,5,0,0.00019863886537480098,0.0,,0.042896362535677295
1121616,1178,144626,45-49,M,19,334945,72,120.2999994,2,1,0.00021496066518383614,0.013888888888888888,120.2999994,0.016625103989817643
1121617,1178,144626,45-49,M,19,68859,15,25.45999968,1,0,0.00021783644839454538,0.0,,0.0392772982155827
1121619,1178,144627,45-49,M,20,127125,20,35.67999983,2,0,0.00015732546705998033,0.0,,0.05605381192626536
1121620,1178,144627,45-49,M,20,415798,80,131.7800006,3,1,0.00019240111785049472,0.0125,131.7800006,0.02276521464820816
1121622,1178,144627,45-49,M,20,107671,20,29.91000021,1,1,0.00018575103788392416,0.05,29.91000021,0.0334336340013018
1121623,1178,144627,45-49,M,20,164356,28,46.7900002,2,1,0.00017036189734478813,0.03571428571428571,46.7900002,0.0427441759232991
1121624,1178,144627,45-49,M,20,17662,2,3.189999938,1,0,0.00011323745895142112,0.0,,0.31347962991715894
1121627,1178,144628,45-49,M,21,65339,10,16.67999983,2,0,0.0001530479499227108,0.0,,0.11990407796065307
1121628,1178,144628,45-49,M,21,59838,7,11.11000013,1,0,0.00011698251946923359,0.0,,0.09000899984687939
1121629,1178,144628,45-49,M,21,381577,81,127.5699993,2,0,0.00021227694541337658,0.0,,0.015677667249152365
1121635,1178,144629,45-49,M,22,45491,8,11.00999999,1,0,0.00017585896111318723,0.0,,0.09082652142672708
1121638,1178,144630,45-49,M,23,18946,2,3.599999905,1,0,0.00010556317956296844,0.0,,0.2777777851080249
1121641,1178,144630,45-49,M,23,114370,18,33.65999997,1,0,0.00015738392935210282,0.0,,0.02970885326474348
1121642,1178,144630,45-49,M,23,99698,21,33.3499999,1,0,0.00021063612108567875,0.0,,0.029985007586161943
1121644,1178,144631,45-49,M,24,355165,81,128.6099997,4,3,0.00022806301296580462,0.037037037037037035,42.8699999,0.031101780649487085
1121650,1178,144632,45-49,M,25,101431,23,33.93000031,1,1,0.00022675513403200206,0.043478260869565216,33.93000031,0.029472442996272996
1121652,1178,144632,45-49,M,25,123151,24,36.4400003,2,1,0.000194882704971945,0.041666666666666664,36.4400003,0.05488474158986217
1121660,1178,144633,45-49,M,26,24078,4,5.769999981,1,0,0.00016612675471384668,0.0,,0.17331022587398515
1121661,1178,144634,45-49,M,27,517801,105,181.7200011,3,0,0.00020278060490420066,0.0,,0.016508914714066663
1121662,1178,144634,45-49,M,27,145104,25,41.42000008,2,1,0.00017229021942882346,0.04,41.42000008,0.04828585215203119
1121664,1178,144634,45-49,M,27,179950,35,58.67999971,1,0,0.00019449847179772158,0.0,,0.01704158154297987
1121665,1178,144634,45-49,M,27,258531,46,80.33999979,2,0,0.0001779283722261547,0.0,,0.02489419971655193
1121666,1178,144634,45-49,M,27,272500,62,104.4599996,3,0,0.0002275229357798165,0.0,,0.028719127048512833
1121667,1178,144635,45-49,M,28,273197,57,87.7300005,3,0,0.0002086406512516609,0.0,,0.03419582791407826
1121668,1178,144635,45-49,M,28,775904,172,253.990002,4,2,0.00022167690848352373,0.011627906976744186,126.995001,0.015748651397703442
1121669,1178,144635,45-49,M,28,120251,26,39.44000006,1,0,0.00021621441817531664,0.0,,0.02535496953546404
1121671,1178,144635,45-49,M,28,139406,24,39.04999948,1,0,0.00017215901754587322,0.0,,0.025608194963284543
1121672,1178,144635,45-49,M,28,60314,11,16.93999958,2,1,0.00018237888384123088,0.09090909090909091,16.93999958,0.1180637573545914
1121673,1178,144636,45-49,M,29,563074,86,142.7099985,4,2,0.00015273303331356092,0.023255813953488372,71.35499925,0.028028870030434482
1121674,1178,144636,45-49,M,29,168655,18,27.29999983,2,0,0.00010672674987400314,0.0,,0.07326007371627152
1121675,1178,144636,45-49,M,29,111963,17,29.3799994,2,1,0.00015183587435134823,0.058823529411764705,29.3799994,0.06807352079115428
1121676,1178,144636,45-49,M,29,1026304,168,277.5799986,17,8,0.00016369418807682715,0.047619047619047616,34.697499825,0.06124360575596602
1121677,1178,144636,45-49,M,29,1391924,258,422.8400038,17,10,0.00018535494754023927,0.03875968992248062,42.284000379999995,0.04020433224676837
1121678,1178,144636,45-49,M,29,147551,22,38.50000083,1,0,0.00014910098881064853,0.0,,0.025974025414066466
1121685,1178,144638,45-49,M,31,66794,9,17.3299998,1,1,0.00013474264155463066,0.1111111111111111,17.3299998,0.05770340516680214
1121687,1178,144638,45-49,M,31,118882,19,32.30999994,2,1,0.00015982234484614996,0.05263157894736842,32.30999994,0.06190034056682205
1121689,1178,144638,45-49,M,31,148010,24,41.96999943,1,0,0.00016215120599959463,0.0,,0.023826543092235634
1121691,1178,144639,45-49,M,32,932890,197,352.4499989,3,1,0.00021117173514562275,0.005076142131979695,352.4499989,0.008511845678431069
1121692,1178,144639,45-49,M,32,718359,147,264.5899997,4,1,0.00020463305951481085,0.006802721088435374,264.5899997,0.015117729334197508
1121693,1178,144639,45-49,M,32,433658,82,158.5999998,5,2,0.00018908909786052603,0.024390243902439025,79.2999999,0.03152585123773752
1121695,1178,144639,45-49,M,32,29455,3,4.769999981,1,0,0.00010185028008827024,0.0,,0.20964360670507937
1121701,1178,144640,45-49,M,36,23973,3,4.820000052,1,1,0.00012514078338130396,0.3333333333333333,4.820000052,0.20746887742979633
1121705,1178,144641,45-49,M,63,126480,25,37.25999999,1,1,0.00019765970904490828,0.04,37.25999999,0.026838432642737102
1121706,1178,144641,45-49,M,63,138959,28,39.5200007,1,0,0.00020149828366640519,0.0,,0.025303643276504296
1121708,1178,144641,45-49,M,63,68829,12,19.47999978,1,0,0.00017434511615743365,0.0,,0.05133470283848227
1121711,1178,144642,45-49,M,64,49916,10,16.38,1,1,0.00020033656542992227,0.1,16.38,0.061050061050061055
1121716,1178,144643,45-49,M,65,76014,16,22.67000031,1,1,0.00021048754176862156,0.0625,22.67000031,0.04411115952031498
1121723,1178,144644,45-49,M,2,50947,10,15.99000025,1,0,0.00019628241113313835,0.0,,0.0625390859515465
1121733,1178,144646,45-49,M,66,55536,11,17.04999995,1,0,0.00019806972054163066,0.0,,0.05865102656495902
1121741,1178,144647,30-34,F,10,318042,46,64.40999997,8,4,0.00014463498531640476,0.08695652173913043,16.1024999925,0.12420431615783464
1121742,1178,144647,30-34,F,10,213016,30,44.21999955,8,2,0.0001408344913058174,0.06666666666666667,22.109999775,0.1809136155904823
1121745,1178,144648,30-34,F,15,182265,27,38.18000007,2,1,0.00014813595588840424,0.037037037037037035,38.18000007,0.05238344673476058
1121746,1178,144648,30-34,F,15,1117371,177,268.050002,26,5,0.00015840754771691767,0.02824858757062147,53.610000400000004,0.09699682822610088
1121749,1178,144648,30-34,F,15,333345,52,77.59000027,5,1,0.0001559945401910933,0.019230769230769232,77.59000027,0.0644412937569384
1121751,1178,144649,30-34,F,16,275930,30,46.77999997,5,2,0.00010872322690537456,0.06666666666666667,23.389999985,0.10688328352301195
1121753,1178,144649,30-34,F,16,740631,101,153.1199975,9,1,0.00013637020324561085,0.009900990099009901,153.1199975,0.05877743042674749
1121754,1178,144649,30-34,F,16,328272,35,55.99000025,2,1,0.00010661890139883998,0.02857142857142857,55.99000025,0.035720664244862185
1121755,1178,144649,30-34,F,16,178455,20,31.5400002,6,3,0.00011207307164271105,0.15,10.5133334,0.1902346214950246
1121756,1178,144649,30-34,F,16,705712,98,147.339999,6,1,0.00013886684653229646,0.01020408163265306,147.339999,0.04072213954609841
1121758,1178,144650,30-34,F,18,690373,91,159.5700021,5,2,0.00013181280264436761,0.02197802197802198,79.78500105,0.031334210278862934
1121759,1178,144650,30-34,F,18,515812,69,117.6299995,3,1,0.00013376966801858042,0.014492753623188406,117.6299995,0.025503698144621688
1121760,1178,144650,30-34,F,18,764793,101,171.9799976,4,2,0.00013206187818141642,0.019801980198019802,85.9899988,0.02325851875695107
1121763,1178,144651,30-34,F,19,87832,11,18.10000038,1,1,0.00012523909281355315,0.09090909090909091,18.10000038,0.05524861762461465
1121764,1178,144651,30-34,F,19,23368,3,4.300000191,1,0,0.0001283806915439918,0.0,,0.23255812920497615
1121765,1178,144651,30-34,F,19,51509,7,11.57000005,1,0,0.00013589858083053446,0.0,,0.08643042313556429
1121767,1178,144651,30-34,F,19,87043,16,24.48000002,2,0,0.00018381719380076514,0.0,,0.08169934633848093
1121768,1178,144651,30-34,F,19,565565,113,169.6699982,7,4,0.0001998001998001998,0.035398230088495575,42.41749955,0.04125655728332529
1121769,1178,144652,30-34,F,20,253758,43,62.14000034,4,1,0.00016945278572498207,0.023255813953488372,62.14000034,0.06437077531564107
1121773,1178,144652,30-34,F,20,319131,51,76.68000025,6,1,0.00015980898126474708,0.0196078431372549,76.68000025,0.07824726109074315
1121774,1178,144652,30-34,F,20,670608,130,195.1499978,11,3,0.00019385393553312814,0.023076923076923078,65.04999926666666,0.05636689789396452
1121775,1178,144653,30-34,F,21,159123,25,38.36000013,5,3,0.00015711116557631517,0.12,12.78666671,0.13034410800456897
1121776,1178,144653,30-34,F,21,103709,15,24.56999969,3,1,0.00014463547040276158,0.06666666666666667,24.56999969,0.1221001236406609
1121779,1178,144653,30-34,F,21,271589,45,74.41000032,9,3,0.0001656915412627168,0.06666666666666667,24.80333344,0.1209514844953034
1121780,1178,144653,30-34,F,21,119772,20,33.46999907,5,2,0.00016698393614534283,0.1,16.734999535,0.14938751535495637
1121782,1178,144654,30-34,F,22,26340,3,4.220000029,1,1,0.00011389521640091117,0.3333333333333333,4.220000029,0.23696682301610475
1121783,1178,144654,30-34,F,22,594968,111,147.6700006,4,0,0.00018656465557811513,0.0,,0.02708742455304087
1121791,1178,144655,30-34,F,23,6838,0,0.0,1,0,0.0,,,
1121793,1178,144656,30-34,F,24,185665,39,62.14000058,1,0,0.00021005574556324564,0.0,,0.01609269376675632
1121795,1178,144656,30-34,F,24,24959,3,4.560000062,1,1,0.00012019712328218278,0.3333333333333333,4.560000062,0.21929824263234843
1121796,1178,144656,30-34,F,24,136967,23,35.05999982,3,1,0.0001679236604437565,0.043478260869565216,35.05999982,0.085567598842047
1121798,1178,144656,30-34,F,24,107548,19,29.31000018,1,0,0.00017666530293450366,0.0,,0.03411804823810138
1121803,1178,144657,30-34,F,25,588617,119,169.9199973,2,0,0.00020216881265746657,0.0,,0.011770245008119476
1121806,1178,144658,30-34,F,26,190560,26,41.63,3,1,0.0001364399664147775,0.038461538461538464,41.63,0.07206341580590919
1121807,1178,144658,30-34,F,26,373110,49,75.70000076,4,2,0.00013132856262228296,0.04081632653061224,37.85000038,0.05284015798997992
1121812,1178,144659,30-34,F,27,935646,170,256.4699982,19,6,0.00018169264871543297,0.03529411764705882,42.7449997,0.07408273924181748
1121814,1178,144659,30-34,F,27,2223278,421,612.3000032,38,13,0.000189360035047349,0.030878859857482184,47.10000024615385,0.06206108084501803
1121815,1178,144659,30-34,F,27,240497,36,51.84000087,1,0,0.00014969001692328803,0.0,,0.01929012313305542
1121816,1178,144659,30-34,F,27,259984,37,54.7900002,5,0,0.00014231645024309188,0.0,,0.0912575284130041
1121817,1178,144660,30-34,F,28,606786,127,179.050001,11,3,0.00020929948944108795,0.023622047244094488,59.68333366666667,0.061435352910162784
1121818,1178,144660,30-34,F,28,83270,13,17.74000001,1,0,0.00015611865017413235,0.0,,0.05636978576303846
1121819,1178,144660,30-34,F,28,1189509,268,375.7199963,7,3,0.0002253030452060472,0.011194029850746268,125.23999876666666,0.018630895531071844
1121820,1178,144660,30-34,F,28,11471,1,1.570000052,0,0,8.71763577717723e-05,0.0,,0.0
1121824,1178,144661,30-34,F,29,1705246,295,429.4799981,23,10,0.00017299556779491054,0.03389830508474576,42.94799981,0.053553134259455515
1121826,1178,144661,30-34,F,29,418016,63,95.8500005,3,1,0.0001507119344714078,0.015873015873015872,95.8500005,0.03129890437507092
1121827,1178,144661,30-34,F,29,30155,3,3.819999933,1,0,9.94859890565412e-05,0.0,,0.2617801093034731
1121828,1178,144661,30-34,F,29,990404,153,226.5399992,12,6,0.00015448241323742635,0.0392156862745098,37.75666653333334,0.0529707779746474
1121829,1178,144662,30-34,F,30,187468,34,50.72000062,2,1,0.0001813642861715066,0.029411764705882353,50.72000062,0.03943217617413349
1121832,1178,144662,30-34,F,30,208301,33,54.57000089,1,0,0.00015842458749597938,0.0,,0.01832508674529362
1121833,1178,144662,30-34,F,30,101856,16,25.22000039,4,1,0.00015708451146716933,0.0625,25.22000039,0.15860427986297904
1121835,1178,144663,30-34,F,31,48935,7,9.970000267,1,1,0.00014304689894758353,0.14285714285714285,9.970000267,0.10030090002203207
1121839,1178,144663,30-34,F,31,13911,1,1.730000019,1,1,7.188555819135935e-05,1.0,1.730000019,0.5780346757325672
1121841,1178,144664,30-34,F,32,511726,77,123.0900019,8,4,0.0001504711505766758,0.05194805194805195,30.772500475,0.06499309348048682
1121843,1178,144664,30-34,F,32,177452,24,37.83000016,2,0,0.00013524784166986002,0.0,,0.05286809388160468
1121844,1178,144664,30-34,F,32,149808,20,33.03999937,1,1,0.00013350421873331198,0.05,33.03999937,0.030266344402778363
1121845,1178,144664,30-34,F,32,390339,60,105.0199997,9,6,0.00015371254217487877,0.1,17.503333283333333,0.08569796253770129
1121846,1178,144664,30-34,F,32,8350,0,0.0,1,0,0.0,,,
1121847,1178,144665,30-34,F,36,39339,4,5.929999948,1,0,0.00010168026640229797,0.0,,0.16863406555969165
1121854,1178,144666,30-34,F,63,8587,0,0.0,1,0,0.0,,,
1121855,1178,144666,30-34,F,63,24893,2,3.75,1,0,8.034387177118065e-05,0.0,,0.26666666666666666
1121856,1178,144666,30-34,F,63,1296189,212,343.2599944,14,4,0.00016355639493931826,0.018867924528301886,85.8149986,0.0407854111414039
1121857,1178,144666,30-34,F,63,91607,12,19.1899997,2,1,0.0001309943563264816,0.08333333333333333,19.1899997,0.10422095003993147
1121859,1178,144667,30-34,F,64,238036,38,61.02999771,6,3,0.00015963971836192845,0.07894736842105263,20.34333257,0.09831230911248874
1121860,1178,144667,30-34,F,64,254344,35,56.16999996,2,1,0.00013760890762117448,0.02857142857142857,56.16999996,0.0356061955033692
1121861,1178,144667,30-34,F,64,157705,23,39.23000026,2,0,0.0001458419200405821,0.0,,0.05098139145411263
1121862,1178,144667,30-34,F,64,411571,60,99.1799984,6,1,0.0001457828661397426,0.016666666666666666,99.1799984,0.06049606873153569
1121863,1178,144667,30-34,F,64,94136,11,16.17999971,1,0,0.00011685221381830543,0.0,,0.06180469826473192
1121867,1178,144668,30-34,F,65,82640,16,23.97000039,1,1,0.0001936108422071636,0.0625,23.97000039,0.04171881450686952
1121869,1178,144668,30-34,F,65,17870,2,2.620000005,1,1,0.0001119194180190263,0.5,2.620000005,0.38167938858458134
1121871,1178,144669,30-34,F,2,19178,2,2.779999971,1,1,0.00010428616122640526,0.5,2.779999971,0.35971223396822116
1121873,1178,144669,30-34,F,2,5264,0,0.0,1,0,0.0,,,
1121874,1178,144669,30-34,F,2,145548,28,42.37000036,2,1,0.0001923763981641795,0.03571428571428571,42.37000036,0.0472032094172019
1121876,1178,144669,30-34,F,2,82455,15,22.04999971,1,0,0.00018191740949608878,0.0,,0.04535147451936179
1121877,1178,144670,30-34,F,7,44189,7,10.31999981,2,0,0.00015841046414265993,0.0,,0.19379845318039787
1121878,1178,144670,30-34,F,7,45199,7,9.809999943,1,0,0.00015487068297971194,0.0,,0.10193679977679894
1121881,1178,144670,30-34,F,7,221843,43,63.45000076,5,0,0.0001938307722127811,0.0,,0.0788022055178932
1121888,1178,144671,30-34,F,66,41672,6,10.54999995,2,1,0.00014398157035899406,0.16666666666666666,10.54999995,0.18957346061409222
1121889,1178,144672,35-39,F,10,127546,25,38.94000041,2,0,0.00019600771486365703,0.0,,0.05136106776943919
1121890,1178,144672,35-39,F,10,127865,28,38.02999961,3,1,0.0002189809564775349,0.03571428571428571,38.02999961,0.07888509152682582
1121891,1178,144672,35-39,F,10,1025327,229,314.2999983,16,2,0.00022334338216003285,0.008733624454148471,157.14999915,0.05090677724003029
1121894,1178,144672,35-39,F,10,561415,124,173.76,3,0,0.00022087047905738178,0.0,,0.017265193370165747
1121895,1178,144673,35-39,F,15,132803,25,37.32000124,2,1,0.0001882487594406753,0.04,37.32000124,0.05359056627941312
1121897,1178,144673,35-39,F,15,24664,2,2.629999995,1,1,8.10898475510866e-05,0.5,2.629999995,0.38022813760499646
1121901,1178,144674,35-39,F,16,1020561,172,263.8100007,7,3,0.0001685347568641169,0.01744186046511628,87.93666689999999,0.026534248062719482
1121902,1178,144674,35-39,F,16,682143,114,177.1099993,6,2,0.00016712038384913427,0.017543859649122806,88.55499965,0.03387725155956228
1121903,1178,144674,35-39,F,16,1247717,222,343.4199994,11,4,0.00017792496215087236,0.018018018018018018,85.85499985,0.0320307495755007
1121904,1178,144674,35-39,F,16,146406,23,33.22999942,1,1,0.00015709738671912352,0.043478260869565216,33.22999942,0.030093289721760702
1121905,1178,144674,35-39,F,16,905699,161,234.6599982,4,1,0.00017776325247129566,0.006211180124223602,234.6599982,0.017045938935833505
1121906,1178,144674,35-39,F,16,1184580,194,297.8299981,14,3,0.00016377112563102533,0.015463917525773196,99.27666603333334,0.04700668196391463
1121907,1178,144675,35-39,F,18,98057,20,31.00999963,1,1,0.00020396300111159835,0.05,31.00999963,0.03224766242926911
1121917,1178,144676,35-39,F,19,238735,56,84.65999889,4,1,0.0002345697111860431,0.017857142857142856,84.65999889,0.04724781540804483
1121918,1178,144676,35-39,F,19,320657,77,115.8800026,2,0,0.0002401319790305529,0.0,,0.01725923330277868
1121925,1178,144678,35-39,F,21,244074,57,84.51000023,4,2,0.00023353573096683791,0.03508771929824561,42.255000115,0.04733167659583143
1121928,1178,144678,35-39,F,21,39146,8,13.05999959,1,0,0.0002043631533234558,0.0,,0.07656968081114618
1121931,1178,144679,35-39,F,22,78468,15,23.64999962,1,0,0.000191160727940052,0.0,,0.042283298776644974
1121933,1178,144679,35-39,F,22,325653,63,89.35000026,2,0,0.0001934574531786902,0.0,,0.02238388353867029
1121935,1178,144679,35-39,F,22,66277,12,17.30000019,1,0,0.00018105828567979842,0.0,,0.05780346757325672
1121936,1178,144679,35-39,F,22,93002,16,23.33999968,1,0,0.00017203931098255953,0.0,,0.042844902044146045
1121944,1178,144681,35-39,F,24,109723,27,40.9600004,1,0,0.0002460742050436098,0.0,,0.024414062261581423
1121948,1178,144681,35-39,F,24,118941,35,50.11000001,4,1,0.00029426354242859906,0.02857142857142857,50.11000001,0.0798243863341001
1121949,1178,144682,35-39,F,25,221576,47,66.79000068,6,1,0.0002121168357583854,0.02127659574468085,66.79000068,0.08983380654159322
1121953,1178,144682,35-39,F,25,8341,1,1.639999986,1,0,0.00011988970147464332,0.0,,0.6097561027662106
1121954,1178,144682,35-39,F,25,120335,26,36.2299993,2,0,0.00021606348942535423,0.0,,0.0552028716158435
1121955,1178,144683,35-39,F,26,182098,40,62.86999989,1,1,0.00021966194027391844,0.025,62.86999989,0.015905837470170863
1121956,1178,144683,35-39,F,26,227473,52,71.58000052,1,1,0.00022859855894985338,0.019230769230769232,71.58000052,0.013970382686999176
1121962,1178,144684,35-39,F,27,1050947,230,350.5099957,6,1,0.00021885023697674574,0.004347826086956522,350.5099957,0.017117914106892902
1121963,1178,144684,35-39,F,27,720859,162,213.6899986,13,5,0.00022473188237921702,0.030864197530864196,42.73799972,0.060835790561889216
1121971,1178,144685,35-39,F,28,41111,8,10.96000016,1,0,0.00019459512052735276,0.0,,0.0912408745804252
1121973,1178,144686,35-39,F,29,148616,25,37.39999962,6,4,0.00016821876513968887,0.16,9.349999905,0.16042780911664617
1121976,1178,144686,35-39,F,29,707260,135,210.8200028,13,6,0.00019087747080281651,0.044444444444444446,35.13666713333333,0.06166397793065583
1121977,1178,144686,35-39,F,29,139596,26,42.41000032,1,1,0.00018625175506461504,0.038461538461538464,42.41000032,0.023579344316307704
1121983,1178,144687,35-39,F,30,105399,22,33.19999933,2,0,0.00020873063311796126,0.0,,0.06024096507112792
1121994,1178,144689,35-39,F,32,222378,50,72.91000104,1,0,0.00022484238548777308,0.0,,0.013715539510846782
1122003,1178,144691,35-39,F,63,975792,210,293.8800011,10,4,0.00021520979880958237,0.01904761904761905,73.470000275,0.03402749408796024
1122004,1178,144691,35-39,F,63,579150,125,167.0499997,5,1,0.0002158335491668825,0.008,167.0499997,0.02993115838958005
1122005,1178,144691,35-39,F,63,449588,81,123.800001,5,2,0.00018016495102182443,0.024691358024691357,61.9000005,0.04038772180623811
1122006,1178,144691,35-39,F,63,318157,56,85.70000196,3,0,0.00017601372907086752,0.0,,0.03500583350511746
1122007,1178,144691,35-39,F,63,196967,43,65.17999971,2,1,0.0002183106814847157,0.023255813953488372,65.17999971,0.03068425911166669
1122011,1178,144692,35-39,F,64,158298,37,46.43000007,4,1,0.00023373637064271185,0.02702702702702703,46.43000007,0.08615119521794995
1122012,1178,144692,35-39,F,64,222739,55,68.55999959,5,2,0.0002469257741123018,0.03636363636363636,34.279999795,0.0729288219063713
1122022,1178,144694,35-39,F,2,20780,5,8.189999938,1,0,0.00024061597690086623,0.0,,0.12210012302444538
1122027,1178,144695,35-39,F,7,128616,33,48.54999948,2,0,0.00025657771972382906,0.0,,0.041194645137409176
1122039,1178,144697,40-44,F,10,258954,61,82.27999902,1,0,0.00023556307297821233,0.0,,0.01215362192404654
1122040,1178,144697,40-44,F,10,205289,48,71.53000104,3,0,0.00023381671692102352,0.0,,0.04194044395892546
1122041,1178,144697,40-44,F,10,611601,138,191.419996,8,3,0.00022563730275130354,0.021739130434782608,63.806665333333335,0.041792916974044865
1122043,1178,144697,40-44,F,10,947657,233,321.8700004,8,4,0.00024586954984767695,0.017167381974248927,80.4675001,0.02485475499443284
1122044,1178,144697,40-44,F,10,233043,49,65.03000033,2,0,0.00021026162553691808,0.0,,0.030755035981098543
1122047,1178,144698,40-44,F,15,582725,142,194.8099988,9,2,0.00024368269767042773,0.014084507042253521,97.4049994,0.0461988607126874
1122052,1178,144699,40-44,F,16,265038,51,78.45999932,2,1,0.00019242523713580695,0.0196078431372549,78.45999932,0.02549069611692166
1122054,1178,144699,40-44,F,16,222273,39,53.62999868,6,1,0.00017545990741115654,0.02564102564102564,53.62999868,0.1118776831564151
1122055,1178,144699,40-44,F,16,797234,170,243.7699978,4,1,0.00021323726785360384,0.0058823529411764705,243.7699978,0.0164089101862395
1122056,1178,144699,40-44,F,16,925555,182,262.8899981,4,2,0.00019663877349266115,0.01098901098901099,131.44499905,0.015215489478144585
1122058,1178,144700,40-44,F,18,22210,3,4.050000191,1,1,0.000135074290859973,0.3333333333333333,4.050000191,0.24691356860234778
1122075,1178,144703,40-44,F,21,46391,11,16.40999985,3,1,0.0002371149576426462,0.09090909090909091,16.40999985,0.1828153581610179
1122078,1178,144703,40-44,F,21,190477,42,66.38999987,1,0,0.00022049906287898276,0.0,,0.01506250944356268
1122079,1178,144703,40-44,F,21,25382,7,9.609999895,1,0,0.0002757859900717044,0.0,,0.10405827376962734
1122085,1178,144704,40-44,F,22,65726,17,22.12000012,2,0,0.00025864954508109426,0.0,,0.09041591271022109
1122089,1178,144705,40-44,F,23,195220,51,78.06000042,1,0,0.00026124372502817333,0.0,,0.0128106583989178
1122092,1178,144705,40-44,F,23,107501,27,40.87999928,2,2,0.00025116045432135517,0.07407407407407407,20.43999964,0.04892367992233487
1122101,1178,144707,40-44,F,25,197772,63,88.21000016,7,2,0.0003185486317577817,0.031746031746031744,44.10500008,0.07935608193292173
1122102,1178,144707,40-44,F,25,138154,35,48.93999863,1,0,0.00025334047512196533,0.0,,0.02043318406198329
1122103,1178,144707,40-44,F,25,270124,69,95.84999895,2,0,0.0002554382431772075,0.0,,0.02086593658747244
1122105,1178,144708,40-44,F,26,303971,77,106.9299998,11,6,0.0002533136384720911,0.07792207792207792,17.821666633333333,0.10287103731950067
1122107,1178,144708,40-44,F,26,682046,183,254.419997,4,2,0.00026831034856886486,0.01092896174863388,127.2099985,0.01572203461664218
1122109,1178,144708,40-44,F,26,328365,83,117.3400005,2,1,0.0002527674995812587,0.012048192771084338,117.3400005,0.017044486036115195
1122112,1178,144709,40-44,F,27,1083259,276,390.2599992,11,0,0.0002547867130575421,0.0,,0.028186337371365423
1122113,1178,144709,40-44,F,27,913929,245,340.4099993,7,2,0.00026807334048925026,0.00816326530612245,170.20499965,0.020563438249153687
1122118,1178,144710,40-44,F,28,101586,24,33.47000039,2,1,0.00023625302699190835,0.041666666666666664,33.47000039,0.05975500378534653
1122120,1178,144710,40-44,F,28,181053,46,66.27999985,3,1,0.00025406925044047874,0.021739130434782608,66.27999985,0.04526252273369612
1122121,1178,144710,40-44,F,28,133419,35,48.18000007,2,1,0.000262331452042063,0.02857142857142857,48.18000007,0.04151100035479929
1122125,1178,144711,40-44,F,29,489573,113,156.1199993,3,2,0.00023081338227394076,0.017699115044247787,78.05999965,0.019215987787927182
1122127,1178,144711,40-44,F,29,822023,194,288.3300035,6,0,0.00023600312886622394,0.0,,0.02080948887443828
1122131,1178,144712,40-44,F,30,93176,29,40.37000024,1,1,0.00031123894565124067,0.034482758620689655,40.37000024,0.024770869310254923
1122138,1178,144713,40-44,F,31,47229,13,19.27999985,1,0,0.0002752546105147261,0.0,,0.05186722032054373
1122139,1178,144713,40-44,F,31,92263,24,34.03000015,1,0,0.00026012594431137074,0.0,,0.029385835897505867
1122140,1178,144713,40-44,F,31,81551,21,29.67000008,1,0,0.00025750757194884183,0.0,,0.03370407810258422
1122145,1178,144714,40-44,F,32,141037,32,47.78999913,3,0,0.00022689081588519325,0.0,,0.06277464018861555
1122146,1178,144714,40-44,F,32,319501,79,111.6500003,0,0,0.00024726057195439136,0.0,,0.0
1122149,1178,144715,40-44,F,36,72741,19,24.33000016,2,0,0.000261200698368183,0.0,,0.08220304097194876
1122154,1178,144716,40-44,F,63,597419,135,188.5100002,2,1,0.0002259720564628845,0.007407407407407408,188.5100002,0.010609516725256467
1122157,1178,144716,40-44,F,63,98768,21,33.14000034,1,1,0.00021261947189373076,0.047619047619047616,33.14000034,0.030175014777926824
1122160,1178,144717,40-44,F,64,173165,41,59.85000026,1,0,0.00023676840008084776,0.0,,0.016708437688484647
1122165,1178,144718,40-44,F,65,55823,13,21.10999966,1,1,0.0002328789208749082,0.07692307692307693,21.10999966,0.047370915021606404
1122166,1178,144718,40-44,F,65,118451,28,38.35000062,4,1,0.00023638466538906383,0.03571428571428571,38.35000062,0.10430247549758709
1122176,1178,144719,40-44,F,2,74424,22,30.84000027,1,1,0.00029560356874126624,0.045454545454545456,30.84000027,0.03242542124659975
1122177,1178,144720,40-44,F,7,47929,12,14.58999991,1,1,0.0002503703394604519,0.08333333333333333,14.58999991,0.06854009637893137
1122182,1178,144720,40-44,F,7,40801,12,15.91999972,0,0,0.00029411043846964535,0.0,,0.0
1122183,1178,144721,40-44,F,66,66017,17,24.22000015,1,0,0.0002575094293893997,0.0,,0.0412881913215017
1122189,1178,144722,45-49,F,10,725043,179,238.4000007,5,3,0.0002468819090729791,0.01675977653631285,79.46666689999999,0.02097315430083386
1122191,1178,144722,45-49,F,10,382776,97,132.7300007,5,1,0.00025341191715259057,0.010309278350515464,132.7300007,0.03767045862751962
1122192,1178,144722,45-49,F,10,548250,137,201.6000042,5,1,0.0002498860009119927,0.0072992700729927005,201.6000042,0.024801586784887576
1122193,1178,144722,45-49,F,10,1358324,346,465.0799981,8,2,0.00025472567664268613,0.005780346820809248,232.53999905,0.017201341774925924
1122197,1178,144723,45-49,F,15,662249,163,234.9399992,2,0,0.0002461309869852578,0.0,,0.008512811810718692
